S 644ab8,4 hit 
S 644bb8,4 hit 
S 644cb8,4 hit 
L 6048c0,4 miss eviction 
L 6048c4,4 hit 
L 6048c8,4 hit 
L 6048cc,4 hit 
S 6449bc,4 hit 
S 644abc,4 hit 
S 644bbc,4 hit 
S 644cbc,4 hit 
L 6049c0,4 miss eviction 
L 6049c4,4 hit 
L 6049c8,4 hit 
L 6049cc,4 hit 
S 6449c0,4 miss eviction 
S 644ac0,4 miss eviction 
S 644bc0,4 miss eviction 
S 644cc0,4 miss eviction 
L 604ac0,4 miss eviction 
L 604ac4,4 hit 
L 604ac8,4 hit 
L 604acc,4 hit 
S 6449c4,4 hit 
S 644ac4,4 miss eviction 
S 644bc4,4 hit 
S 644cc4,4 hit 
L 604bc0,4 miss eviction 
L 604bc4,4 hit 
L 604bc8,4 hit 
L 604bcc,4 hit 
S 6449c8,4 hit 
S 644ac8,4 hit 
S 644bc8,4 miss eviction 
S 644cc8,4 hit 
L 604cc0,4 miss eviction 
L 604cc4,4 hit 
L 604cc8,4 hit 
L 604ccc,4 hit 
S 6449cc,4 hit 
S 644acc,4 hit 
S 644bcc,4 hit 
S 644ccc,4 miss eviction 
L 604dc0,4 miss eviction 
L 604dc4,4 hit 
L 604dc8,4 hit 
L 604dcc,4 hit 
S 6449d0,4 miss eviction 
S 644ad0,4 hit 
S 644bd0,4 hit 
S 644cd0,4 hit 
L 604ec0,4 miss eviction 
L 604ec4,4 hit 
L 604ec8,4 hit 
L 604ecc,4 hit 
S 6449d4,4 hit 
S 644ad4,4 miss eviction 
S 644bd4,4 hit 
S 644cd4,4 hit 
L 604fc0,4 miss eviction 
L 604fc4,4 hit 
L 604fc8,4 hit 
L 604fcc,4 hit 
S 6449d8,4 hit 
S 644ad8,4 hit 
S 644bd8,4 miss eviction 
S 644cd8,4 hit 
L 6050c0,4 miss eviction 
L 6050c4,4 hit 
L 6050c8,4 hit 
L 6050cc,4 hit 
S 6449dc,4 hit 
S 644adc,4 hit 
S 644bdc,4 hit 
S 644cdc,4 miss eviction 
L 6051c0,4 miss eviction 
L 6051c4,4 hit 
L 6051c8,4 hit 
L 6051cc,4 hit 
S 6449e0,4 miss eviction 
S 644ae0,4 miss eviction 
S 644be0,4 miss eviction 
S 644ce0,4 miss eviction 
L 6052c0,4 miss eviction 
L 6052c4,4 hit 
L 6052c8,4 hit 
L 6052cc,4 hit 
S 6449e4,4 hit 
S 644ae4,4 hit 
S 644be4,4 hit 
S 644ce4,4 hit 
L 6053c0,4 miss eviction 
L 6053c4,4 hit 
L 6053c8,4 hit 
L 6053cc,4 hit 
S 6449e8,4 hit 
S 644ae8,4 hit 
S 644be8,4 hit 
S 644ce8,4 hit 
L 6054c0,4 miss eviction 
L 6054c4,4 hit 
L 6054c8,4 hit 
L 6054cc,4 hit 
S 6449ec,4 hit 
S 644aec,4 hit 
S 644bec,4 hit 
S 644cec,4 hit 
L 6055c0,4 miss eviction 
L 6055c4,4 hit 
L 6055c8,4 hit 
L 6055cc,4 hit 
S 6449f0,4 hit 
S 644af0,4 hit 
S 644bf0,4 hit 
S 644cf0,4 hit 
L 6056c0,4 miss eviction 
L 6056c4,4 hit 
L 6056c8,4 hit 
L 6056cc,4 hit 
S 6449f4,4 hit 
S 644af4,4 hit 
S 644bf4,4 hit 
S 644cf4,4 hit 
L 6057c0,4 miss eviction 
L 6057c4,4 hit 
L 6057c8,4 hit 
L 6057cc,4 hit 
S 6449f8,4 hit 
S 644af8,4 hit 
S 644bf8,4 hit 
S 644cf8,4 hit 
L 6058c0,4 miss eviction 
L 6058c4,4 hit 
L 6058c8,4 hit 
L 6058cc,4 hit 
S 6449fc,4 hit 
S 644afc,4 hit 
S 644bfc,4 hit 
S 644cfc,4 hit 
L 6059c0,4 miss eviction 
L 6059c4,4 hit 
L 6059c8,4 hit 
L 6059cc,4 hit 
S 644a00,4 miss eviction 
S 644b00,4 miss eviction 
S 644c00,4 miss eviction 
S 644d00,4 miss eviction 
L 605ac0,4 miss eviction 
L 605ac4,4 hit 
L 605ac8,4 hit 
L 605acc,4 hit 
S 644a04,4 hit 
S 644b04,4 hit 
S 644c04,4 hit 
S 644d04,4 hit 
L 605bc0,4 miss eviction 
L 605bc4,4 hit 
L 605bc8,4 hit 
L 605bcc,4 hit 
S 644a08,4 hit 
S 644b08,4 hit 
S 644c08,4 hit 
S 644d08,4 hit 
L 605cc0,4 miss eviction 
L 605cc4,4 hit 
L 605cc8,4 hit 
L 605ccc,4 hit 
S 644a0c,4 hit 
S 644b0c,4 hit 
S 644c0c,4 hit 
S 644d0c,4 hit 
L 605dc0,4 miss eviction 
L 605dc4,4 hit 
L 605dc8,4 hit 
L 605dcc,4 hit 
S 644a10,4 hit 
S 644b10,4 hit 
S 644c10,4 hit 
S 644d10,4 hit 
L 605ec0,4 miss eviction 
L 605ec4,4 hit 
L 605ec8,4 hit 
L 605ecc,4 hit 
S 644a14,4 hit 
S 644b14,4 hit 
S 644c14,4 hit 
S 644d14,4 hit 
L 605fc0,4 miss eviction 
L 605fc4,4 hit 
L 605fc8,4 hit 
L 605fcc,4 hit 
S 644a18,4 hit 
S 644b18,4 hit 
S 644c18,4 hit 
S 644d18,4 hit 
L 6060c0,4 miss eviction 
L 6060c4,4 hit 
L 6060c8,4 hit 
L 6060cc,4 hit 
S 644a1c,4 hit 
S 644b1c,4 hit 
S 644c1c,4 hit 
S 644d1c,4 hit 
L 6061c0,4 miss eviction 
L 6061c4,4 hit 
L 6061c8,4 hit 
L 6061cc,4 hit 
S 644a20,4 miss eviction 
S 644b20,4 miss eviction 
S 644c20,4 miss eviction 
S 644d20,4 miss eviction 
L 6062c0,4 miss eviction 
L 6062c4,4 hit 
L 6062c8,4 hit 
L 6062cc,4 hit 
S 644a24,4 hit 
S 644b24,4 hit 
S 644c24,4 hit 
S 644d24,4 hit 
L 6063c0,4 miss eviction 
L 6063c4,4 hit 
L 6063c8,4 hit 
L 6063cc,4 hit 
S 644a28,4 hit 
S 644b28,4 hit 
S 644c28,4 hit 
S 644d28,4 hit 
L 6064c0,4 miss eviction 
L 6064c4,4 hit 
L 6064c8,4 hit 
L 6064cc,4 hit 
S 644a2c,4 hit 
S 644b2c,4 hit 
S 644c2c,4 hit 
S 644d2c,4 hit 
L 6065c0,4 miss eviction 
L 6065c4,4 hit 
L 6065c8,4 hit 
L 6065cc,4 hit 
S 644a30,4 hit 
S 644b30,4 hit 
S 644c30,4 hit 
S 644d30,4 hit 
L 6066c0,4 miss eviction 
L 6066c4,4 hit 
L 6066c8,4 hit 
L 6066cc,4 hit 
S 644a34,4 hit 
S 644b34,4 hit 
S 644c34,4 hit 
S 644d34,4 hit 
L 6067c0,4 miss eviction 
L 6067c4,4 hit 
L 6067c8,4 hit 
L 6067cc,4 hit 
S 644a38,4 hit 
S 644b38,4 hit 
S 644c38,4 hit 
S 644d38,4 hit 
L 6068c0,4 miss eviction 
L 6068c4,4 hit 
L 6068c8,4 hit 
L 6068cc,4 hit 
S 644a3c,4 hit 
S 644b3c,4 hit 
S 644c3c,4 hit 
S 644d3c,4 hit 
L 6069c0,4 miss eviction 
L 6069c4,4 hit 
L 6069c8,4 hit 
L 6069cc,4 hit 
S 644a40,4 miss eviction 
S 644b40,4 miss eviction 
S 644c40,4 miss eviction 
S 644d40,4 miss eviction 
L 606ac0,4 miss eviction 
L 606ac4,4 hit 
L 606ac8,4 hit 
L 606acc,4 hit 
S 644a44,4 hit 
S 644b44,4 hit 
S 644c44,4 hit 
S 644d44,4 hit 
L 606bc0,4 miss eviction 
L 606bc4,4 hit 
L 606bc8,4 hit 
L 606bcc,4 hit 
S 644a48,4 hit 
S 644b48,4 hit 
S 644c48,4 hit 
S 644d48,4 hit 
L 606cc0,4 miss eviction 
L 606cc4,4 hit 
L 606cc8,4 hit 
L 606ccc,4 hit 
S 644a4c,4 hit 
S 644b4c,4 hit 
S 644c4c,4 hit 
S 644d4c,4 hit 
L 606dc0,4 miss eviction 
L 606dc4,4 hit 
L 606dc8,4 hit 
L 606dcc,4 hit 
S 644a50,4 hit 
S 644b50,4 hit 
S 644c50,4 hit 
S 644d50,4 hit 
L 606ec0,4 miss eviction 
L 606ec4,4 hit 
L 606ec8,4 hit 
L 606ecc,4 hit 
S 644a54,4 hit 
S 644b54,4 hit 
S 644c54,4 hit 
S 644d54,4 hit 
L 606fc0,4 miss eviction 
L 606fc4,4 hit 
L 606fc8,4 hit 
L 606fcc,4 hit 
S 644a58,4 hit 
S 644b58,4 hit 
S 644c58,4 hit 
S 644d58,4 hit 
L 6070c0,4 miss eviction 
L 6070c4,4 hit 
L 6070c8,4 hit 
L 6070cc,4 hit 
S 644a5c,4 hit 
S 644b5c,4 hit 
S 644c5c,4 hit 
S 644d5c,4 hit 
L 6071c0,4 miss eviction 
L 6071c4,4 hit 
L 6071c8,4 hit 
L 6071cc,4 hit 
S 644a60,4 miss eviction 
S 644b60,4 miss eviction 
S 644c60,4 miss eviction 
S 644d60,4 miss eviction 
L 6072c0,4 miss eviction 
L 6072c4,4 hit 
L 6072c8,4 hit 
L 6072cc,4 hit 
S 644a64,4 hit 
S 644b64,4 hit 
S 644c64,4 hit 
S 644d64,4 hit 
L 6073c0,4 miss eviction 
L 6073c4,4 hit 
L 6073c8,4 hit 
L 6073cc,4 hit 
S 644a68,4 hit 
S 644b68,4 hit 
S 644c68,4 hit 
S 644d68,4 hit 
L 6074c0,4 miss eviction 
L 6074c4,4 hit 
L 6074c8,4 hit 
L 6074cc,4 hit 
S 644a6c,4 hit 
S 644b6c,4 hit 
S 644c6c,4 hit 
S 644d6c,4 hit 
L 6075c0,4 miss eviction 
L 6075c4,4 hit 
L 6075c8,4 hit 
L 6075cc,4 hit 
S 644a70,4 hit 
S 644b70,4 hit 
S 644c70,4 hit 
S 644d70,4 hit 
L 6076c0,4 miss eviction 
L 6076c4,4 hit 
L 6076c8,4 hit 
L 6076cc,4 hit 
S 644a74,4 hit 
S 644b74,4 hit 
S 644c74,4 hit 
S 644d74,4 hit 
L 6077c0,4 miss eviction 
L 6077c4,4 hit 
L 6077c8,4 hit 
L 6077cc,4 hit 
S 644a78,4 hit 
S 644b78,4 hit 
S 644c78,4 hit 
S 644d78,4 hit 
L 6078c0,4 miss eviction 
L 6078c4,4 hit 
L 6078c8,4 hit 
L 6078cc,4 hit 
S 644a7c,4 hit 
S 644b7c,4 hit 
S 644c7c,4 hit 
S 644d7c,4 hit 
L 6079c0,4 miss eviction 
L 6079c4,4 hit 
L 6079c8,4 hit 
L 6079cc,4 hit 
S 644a80,4 miss eviction 
S 644b80,4 miss eviction 
S 644c80,4 miss eviction 
S 644d80,4 miss eviction 
L 607ac0,4 miss eviction 
L 607ac4,4 hit 
L 607ac8,4 hit 
L 607acc,4 hit 
S 644a84,4 hit 
S 644b84,4 hit 
S 644c84,4 hit 
S 644d84,4 hit 
L 607bc0,4 miss eviction 
L 607bc4,4 hit 
L 607bc8,4 hit 
L 607bcc,4 hit 
S 644a88,4 hit 
S 644b88,4 hit 
S 644c88,4 hit 
S 644d88,4 hit 
L 607cc0,4 miss eviction 
L 607cc4,4 hit 
L 607cc8,4 hit 
L 607ccc,4 hit 
S 644a8c,4 hit 
S 644b8c,4 hit 
S 644c8c,4 hit 
S 644d8c,4 hit 
L 607dc0,4 miss eviction 
L 607dc4,4 hit 
L 607dc8,4 hit 
L 607dcc,4 hit 
S 644a90,4 hit 
S 644b90,4 hit 
S 644c90,4 hit 
S 644d90,4 hit 
L 607ec0,4 miss eviction 
L 607ec4,4 hit 
L 607ec8,4 hit 
L 607ecc,4 hit 
S 644a94,4 hit 
S 644b94,4 hit 
S 644c94,4 hit 
S 644d94,4 hit 
L 607fc0,4 miss eviction 
L 607fc4,4 hit 
L 607fc8,4 hit 
L 607fcc,4 hit 
S 644a98,4 hit 
S 644b98,4 hit 
S 644c98,4 hit 
S 644d98,4 hit 
L 6080c0,4 miss eviction 
L 6080c4,4 hit 
L 6080c8,4 hit 
L 6080cc,4 hit 
S 644a9c,4 hit 
S 644b9c,4 hit 
S 644c9c,4 hit 
S 644d9c,4 hit 
L 6041d0,4 miss eviction 
L 6041d4,4 hit 
L 6041d8,4 hit 
L 6041dc,4 hit 
S 644da0,4 miss eviction 
S 644ea0,4 miss eviction 
S 644fa0,4 miss eviction 
S 6450a0,4 miss eviction 
L 6042d0,4 miss eviction 
L 6042d4,4 hit 
L 6042d8,4 hit 
L 6042dc,4 hit 
S 644da4,4 hit 
S 644ea4,4 hit 
S 644fa4,4 hit 
S 6450a4,4 hit 
L 6043d0,4 miss eviction 
L 6043d4,4 hit 
L 6043d8,4 hit 
L 6043dc,4 hit 
S 644da8,4 hit 
S 644ea8,4 hit 
S 644fa8,4 hit 
S 6450a8,4 hit 
L 6044d0,4 miss eviction 
L 6044d4,4 hit 
L 6044d8,4 hit 
L 6044dc,4 hit 
S 644dac,4 hit 
S 644eac,4 hit 
S 644fac,4 hit 
S 6450ac,4 hit 
L 6045d0,4 miss eviction 
L 6045d4,4 hit 
L 6045d8,4 hit 
L 6045dc,4 hit 
S 644db0,4 hit 
S 644eb0,4 hit 
S 644fb0,4 hit 
S 6450b0,4 hit 
L 6046d0,4 miss eviction 
L 6046d4,4 hit 
L 6046d8,4 hit 
L 6046dc,4 hit 
S 644db4,4 hit 
S 644eb4,4 hit 
S 644fb4,4 hit 
S 6450b4,4 hit 
L 6047d0,4 miss eviction 
L 6047d4,4 hit 
L 6047d8,4 hit 
L 6047dc,4 hit 
S 644db8,4 hit 
S 644eb8,4 hit 
S 644fb8,4 hit 
S 6450b8,4 hit 
L 6048d0,4 miss eviction 
L 6048d4,4 hit 
L 6048d8,4 hit 
L 6048dc,4 hit 
S 644dbc,4 hit 
S 644ebc,4 hit 
S 644fbc,4 hit 
S 6450bc,4 hit 
L 6049d0,4 miss eviction 
L 6049d4,4 hit 
L 6049d8,4 hit 
L 6049dc,4 hit 
S 644dc0,4 miss eviction 
S 644ec0,4 miss eviction 
S 644fc0,4 miss eviction 
S 6450c0,4 miss eviction 
L 604ad0,4 miss eviction 
L 604ad4,4 hit 
L 604ad8,4 hit 
L 604adc,4 hit 
S 644dc4,4 hit 
S 644ec4,4 miss eviction 
S 644fc4,4 hit 
S 6450c4,4 hit 
L 604bd0,4 miss eviction 
L 604bd4,4 hit 
L 604bd8,4 hit 
L 604bdc,4 hit 
S 644dc8,4 hit 
S 644ec8,4 hit 
S 644fc8,4 miss eviction 
S 6450c8,4 hit 
L 604cd0,4 miss eviction 
L 604cd4,4 hit 
L 604cd8,4 hit 
L 604cdc,4 hit 
S 644dcc,4 hit 
S 644ecc,4 hit 
S 644fcc,4 hit 
S 6450cc,4 miss eviction 
L 604dd0,4 miss eviction 
L 604dd4,4 hit 
L 604dd8,4 hit 
L 604ddc,4 hit 
S 644dd0,4 miss eviction 
S 644ed0,4 hit 
S 644fd0,4 hit 
S 6450d0,4 hit 
L 604ed0,4 miss eviction 
L 604ed4,4 hit 
L 604ed8,4 hit 
L 604edc,4 hit 
S 644dd4,4 hit 
S 644ed4,4 miss eviction 
S 644fd4,4 hit 
S 6450d4,4 hit 
L 604fd0,4 miss eviction 
L 604fd4,4 hit 
L 604fd8,4 hit 
L 604fdc,4 hit 
S 644dd8,4 hit 
S 644ed8,4 hit 
S 644fd8,4 miss eviction 
S 6450d8,4 hit 
L 6050d0,4 miss eviction 
L 6050d4,4 hit 
L 6050d8,4 hit 
L 6050dc,4 hit 
S 644ddc,4 hit 
S 644edc,4 hit 
S 644fdc,4 hit 
S 6450dc,4 miss eviction 
L 6051d0,4 miss eviction 
L 6051d4,4 hit 
L 6051d8,4 hit 
L 6051dc,4 hit 
S 644de0,4 miss eviction 
S 644ee0,4 miss eviction 
S 644fe0,4 miss eviction 
S 6450e0,4 miss eviction 
L 6052d0,4 miss eviction 
L 6052d4,4 hit 
L 6052d8,4 hit 
L 6052dc,4 hit 
S 644de4,4 hit 
S 644ee4,4 hit 
S 644fe4,4 hit 
S 6450e4,4 hit 
L 6053d0,4 miss eviction 
L 6053d4,4 hit 
L 6053d8,4 hit 
L 6053dc,4 hit 
S 644de8,4 hit 
S 644ee8,4 hit 
S 644fe8,4 hit 
S 6450e8,4 hit 
L 6054d0,4 miss eviction 
L 6054d4,4 hit 
L 6054d8,4 hit 
L 6054dc,4 hit 
S 644dec,4 hit 
S 644eec,4 hit 
S 644fec,4 hit 
S 6450ec,4 hit 
L 6055d0,4 miss eviction 
L 6055d4,4 hit 
L 6055d8,4 hit 
L 6055dc,4 hit 
S 644df0,4 hit 
S 644ef0,4 hit 
S 644ff0,4 hit 
S 6450f0,4 hit 
L 6056d0,4 miss eviction 
L 6056d4,4 hit 
L 6056d8,4 hit 
L 6056dc,4 hit 
S 644df4,4 hit 
S 644ef4,4 hit 
S 644ff4,4 hit 
S 6450f4,4 hit 
L 6057d0,4 miss eviction 
L 6057d4,4 hit 
L 6057d8,4 hit 
L 6057dc,4 hit 
S 644df8,4 hit 
S 644ef8,4 hit 
S 644ff8,4 hit 
S 6450f8,4 hit 
L 6058d0,4 miss eviction 
L 6058d4,4 hit 
L 6058d8,4 hit 
L 6058dc,4 hit 
S 644dfc,4 hit 
S 644efc,4 hit 
S 644ffc,4 hit 
S 6450fc,4 hit 
L 6059d0,4 miss eviction 
L 6059d4,4 hit 
L 6059d8,4 hit 
L 6059dc,4 hit 
S 644e00,4 miss eviction 
S 644f00,4 miss eviction 
S 645000,4 miss eviction 
S 645100,4 miss eviction 
L 605ad0,4 miss eviction 
L 605ad4,4 hit 
L 605ad8,4 hit 
L 605adc,4 hit 
S 644e04,4 hit 
S 644f04,4 hit 
S 645004,4 hit 
S 645104,4 hit 
L 605bd0,4 miss eviction 
L 605bd4,4 hit 
L 605bd8,4 hit 
L 605bdc,4 hit 
S 644e08,4 hit 
S 644f08,4 hit 
S 645008,4 hit 
S 645108,4 hit 
L 605cd0,4 miss eviction 
L 605cd4,4 hit 
L 605cd8,4 hit 
L 605cdc,4 hit 
S 644e0c,4 hit 
S 644f0c,4 hit 
S 64500c,4 hit 
S 64510c,4 hit 
L 605dd0,4 miss eviction 
L 605dd4,4 hit 
L 605dd8,4 hit 
L 605ddc,4 hit 
S 644e10,4 hit 
S 644f10,4 hit 
S 645010,4 hit 
S 645110,4 hit 
L 605ed0,4 miss eviction 
L 605ed4,4 hit 
L 605ed8,4 hit 
L 605edc,4 hit 
S 644e14,4 hit 
S 644f14,4 hit 
S 645014,4 hit 
S 645114,4 hit 
L 605fd0,4 miss eviction 
L 605fd4,4 hit 
L 605fd8,4 hit 
L 605fdc,4 hit 
S 644e18,4 hit 
S 644f18,4 hit 
S 645018,4 hit 
S 645118,4 hit 
L 6060d0,4 miss eviction 
L 6060d4,4 hit 
L 6060d8,4 hit 
L 6060dc,4 hit 
S 644e1c,4 hit 
S 644f1c,4 hit 
S 64501c,4 hit 
S 64511c,4 hit 
L 6061d0,4 miss eviction 
L 6061d4,4 hit 
L 6061d8,4 hit 
L 6061dc,4 hit 
S 644e20,4 miss eviction 
S 644f20,4 miss eviction 
S 645020,4 miss eviction 
S 645120,4 miss eviction 
L 6062d0,4 miss eviction 
L 6062d4,4 hit 
L 6062d8,4 hit 
L 6062dc,4 hit 
S 644e24,4 hit 
S 644f24,4 hit 
S 645024,4 hit 
S 645124,4 hit 
L 6063d0,4 miss eviction 
L 6063d4,4 hit 
L 6063d8,4 hit 
L 6063dc,4 hit 
S 644e28,4 hit 
S 644f28,4 hit 
S 645028,4 hit 
S 645128,4 hit 
L 6064d0,4 miss eviction 
L 6064d4,4 hit 
L 6064d8,4 hit 
L 6064dc,4 hit 
S 644e2c,4 hit 
S 644f2c,4 hit 
S 64502c,4 hit 
S 64512c,4 hit 
L 6065d0,4 miss eviction 
L 6065d4,4 hit 
L 6065d8,4 hit 
L 6065dc,4 hit 
S 644e30,4 hit 
S 644f30,4 hit 
S 645030,4 hit 
S 645130,4 hit 
L 6066d0,4 miss eviction 
L 6066d4,4 hit 
L 6066d8,4 hit 
L 6066dc,4 hit 
S 644e34,4 hit 
S 644f34,4 hit 
S 645034,4 hit 
S 645134,4 hit 
L 6067d0,4 miss eviction 
L 6067d4,4 hit 
L 6067d8,4 hit 
L 6067dc,4 hit 
S 644e38,4 hit 
S 644f38,4 hit 
S 645038,4 hit 
S 645138,4 hit 
L 6068d0,4 miss eviction 
L 6068d4,4 hit 
L 6068d8,4 hit 
L 6068dc,4 hit 
S 644e3c,4 hit 
S 644f3c,4 hit 
S 64503c,4 hit 
S 64513c,4 hit 
L 6069d0,4 miss eviction 
L 6069d4,4 hit 
L 6069d8,4 hit 
L 6069dc,4 hit 
S 644e40,4 miss eviction 
S 644f40,4 miss eviction 
S 645040,4 miss eviction 
S 645140,4 miss eviction 
L 606ad0,4 miss eviction 
L 606ad4,4 hit 
L 606ad8,4 hit 
L 606adc,4 hit 
S 644e44,4 hit 
S 644f44,4 hit 
S 645044,4 hit 
S 645144,4 hit 
L 606bd0,4 miss eviction 
L 606bd4,4 hit 
L 606bd8,4 hit 
L 606bdc,4 hit 
S 644e48,4 hit 
S 644f48,4 hit 
S 645048,4 hit 
S 645148,4 hit 
L 606cd0,4 miss eviction 
L 606cd4,4 hit 
L 606cd8,4 hit 
L 606cdc,4 hit 
S 644e4c,4 hit 
S 644f4c,4 hit 
S 64504c,4 hit 
S 64514c,4 hit 
L 606dd0,4 miss eviction 
L 606dd4,4 hit 
L 606dd8,4 hit 
L 606ddc,4 hit 
S 644e50,4 hit 
S 644f50,4 hit 
S 645050,4 hit 
S 645150,4 hit 
L 606ed0,4 miss eviction 
L 606ed4,4 hit 
L 606ed8,4 hit 
L 606edc,4 hit 
S 644e54,4 hit 
S 644f54,4 hit 
S 645054,4 hit 
S 645154,4 hit 
L 606fd0,4 miss eviction 
L 606fd4,4 hit 
L 606fd8,4 hit 
L 606fdc,4 hit 
S 644e58,4 hit 
S 644f58,4 hit 
S 645058,4 hit 
S 645158,4 hit 
L 6070d0,4 miss eviction 
L 6070d4,4 hit 
L 6070d8,4 hit 
L 6070dc,4 hit 
S 644e5c,4 hit 
S 644f5c,4 hit 
S 64505c,4 hit 
S 64515c,4 hit 
L 6071d0,4 miss eviction 
L 6071d4,4 hit 
L 6071d8,4 hit 
L 6071dc,4 hit 
S 644e60,4 miss eviction 
S 644f60,4 miss eviction 
S 645060,4 miss eviction 
S 645160,4 miss eviction 
L 6072d0,4 miss eviction 
L 6072d4,4 hit 
L 6072d8,4 hit 
L 6072dc,4 hit 
S 644e64,4 hit 
S 644f64,4 hit 
S 645064,4 hit 
S 645164,4 hit 
L 6073d0,4 miss eviction 
L 6073d4,4 hit 
L 6073d8,4 hit 
L 6073dc,4 hit 
S 644e68,4 hit 
S 644f68,4 hit 
S 645068,4 hit 
S 645168,4 hit 
L 6074d0,4 miss eviction 
L 6074d4,4 hit 
L 6074d8,4 hit 
L 6074dc,4 hit 
S 644e6c,4 hit 
S 644f6c,4 hit 
S 64506c,4 hit 
S 64516c,4 hit 
L 6075d0,4 miss eviction 
L 6075d4,4 hit 
L 6075d8,4 hit 
L 6075dc,4 hit 
S 644e70,4 hit 
S 644f70,4 hit 
S 645070,4 hit 
S 645170,4 hit 
L 6076d0,4 miss eviction 
L 6076d4,4 hit 
L 6076d8,4 hit 
L 6076dc,4 hit 
S 644e74,4 hit 
S 644f74,4 hit 
S 645074,4 hit 
S 645174,4 hit 
L 6077d0,4 miss eviction 
L 6077d4,4 hit 
L 6077d8,4 hit 
L 6077dc,4 hit 
S 644e78,4 hit 
S 644f78,4 hit 
S 645078,4 hit 
S 645178,4 hit 
L 6078d0,4 miss eviction 
L 6078d4,4 hit 
L 6078d8,4 hit 
L 6078dc,4 hit 
S 644e7c,4 hit 
S 644f7c,4 hit 
S 64507c,4 hit 
S 64517c,4 hit 
L 6079d0,4 miss eviction 
L 6079d4,4 hit 
L 6079d8,4 hit 
L 6079dc,4 hit 
S 644e80,4 miss eviction 
S 644f80,4 miss eviction 
S 645080,4 miss eviction 
S 645180,4 miss eviction 
L 607ad0,4 miss eviction 
L 607ad4,4 hit 
L 607ad8,4 hit 
L 607adc,4 hit 
S 644e84,4 hit 
S 644f84,4 hit 
S 645084,4 hit 
S 645184,4 hit 
L 607bd0,4 miss eviction 
L 607bd4,4 hit 
L 607bd8,4 hit 
L 607bdc,4 hit 
S 644e88,4 hit 
S 644f88,4 hit 
S 645088,4 hit 
S 645188,4 hit 
L 607cd0,4 miss eviction 
L 607cd4,4 hit 
L 607cd8,4 hit 
L 607cdc,4 hit 
S 644e8c,4 hit 
S 644f8c,4 hit 
S 64508c,4 hit 
S 64518c,4 hit 
L 607dd0,4 miss eviction 
L 607dd4,4 hit 
L 607dd8,4 hit 
L 607ddc,4 hit 
S 644e90,4 hit 
S 644f90,4 hit 
S 645090,4 hit 
S 645190,4 hit 
L 607ed0,4 miss eviction 
L 607ed4,4 hit 
L 607ed8,4 hit 
L 607edc,4 hit 
S 644e94,4 hit 
S 644f94,4 hit 
S 645094,4 hit 
S 645194,4 hit 
L 607fd0,4 miss eviction 
L 607fd4,4 hit 
L 607fd8,4 hit 
L 607fdc,4 hit 
S 644e98,4 hit 
S 644f98,4 hit 
S 645098,4 hit 
S 645198,4 hit 
L 6080d0,4 miss eviction 
L 6080d4,4 hit 
L 6080d8,4 hit 
L 6080dc,4 hit 
S 644e9c,4 hit 
S 644f9c,4 hit 
S 64509c,4 hit 
S 64519c,4 hit 
L 6041e0,4 miss eviction 
L 6041e4,4 hit 
L 6041e8,4 hit 
L 6041ec,4 hit 
S 6451a0,4 miss eviction 
S 6452a0,4 miss eviction 
S 6453a0,4 miss eviction 
S 6454a0,4 miss eviction 
L 6042e0,4 miss eviction 
L 6042e4,4 hit 
L 6042e8,4 hit 
L 6042ec,4 hit 
S 6451a4,4 hit 
S 6452a4,4 hit 
S 6453a4,4 hit 
S 6454a4,4 hit 
L 6043e0,4 miss eviction 
L 6043e4,4 hit 
L 6043e8,4 hit 
L 6043ec,4 hit 
S 6451a8,4 hit 
S 6452a8,4 hit 
S 6453a8,4 hit 
S 6454a8,4 hit 
L 6044e0,4 miss eviction 
L 6044e4,4 hit 
L 6044e8,4 hit 
L 6044ec,4 hit 
S 6451ac,4 hit 
S 6452ac,4 hit 
S 6453ac,4 hit 
S 6454ac,4 hit 
L 6045e0,4 miss eviction 
L 6045e4,4 hit 
L 6045e8,4 hit 
L 6045ec,4 hit 
S 6451b0,4 hit 
S 6452b0,4 hit 
S 6453b0,4 hit 
S 6454b0,4 hit 
L 6046e0,4 miss eviction 
L 6046e4,4 hit 
L 6046e8,4 hit 
L 6046ec,4 hit 
S 6451b4,4 hit 
S 6452b4,4 hit 
S 6453b4,4 hit 
S 6454b4,4 hit 
L 6047e0,4 miss eviction 
L 6047e4,4 hit 
L 6047e8,4 hit 
L 6047ec,4 hit 
S 6451b8,4 hit 
S 6452b8,4 hit 
S 6453b8,4 hit 
S 6454b8,4 hit 
L 6048e0,4 miss eviction 
L 6048e4,4 hit 
L 6048e8,4 hit 
L 6048ec,4 hit 
S 6451bc,4 hit 
S 6452bc,4 hit 
S 6453bc,4 hit 
S 6454bc,4 hit 
L 6049e0,4 miss eviction 
L 6049e4,4 hit 
L 6049e8,4 hit 
L 6049ec,4 hit 
S 6451c0,4 miss eviction 
S 6452c0,4 miss eviction 
S 6453c0,4 miss eviction 
S 6454c0,4 miss eviction 
L 604ae0,4 miss eviction 
L 604ae4,4 hit 
L 604ae8,4 hit 
L 604aec,4 hit 
S 6451c4,4 hit 
S 6452c4,4 hit 
S 6453c4,4 hit 
S 6454c4,4 hit 
L 604be0,4 miss eviction 
L 604be4,4 hit 
L 604be8,4 hit 
L 604bec,4 hit 
S 6451c8,4 hit 
